price_level,vegan_options,gluten_free,open_days_per_week,avg_rating,total_reviews_count,food,service,atmosphere,excellent,location,awards,cuisine,top_tag
€€-€€€,N,N,6.0,4.5,158,4.5,4.5,4.0,14,Barcelona,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Italian,Mid-range
€€€€,N,Y,6.0,4.5,300,4.5,4.0,,13,Barcelona,"Travellers' Choice, Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Comfortable restaurant",Fusion,Fine Dining
€€-€€€,Y,Y,5.0,4.5,215,4.5,4.5,,63,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Latin,Mid-range
€€-€€€,Y,N,,4.5,105,4.5,4.5,,12,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Asian,Mid-range
€€€€,Y,Y,7.0,4.5,124,4.5,4.5,,13,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",European,Fine Dining
€€-€€€,N,Y,,4.5,102,4.5,4.5,,4,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,165,4.5,4.0,,24,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Japanese,Mid-range
€€-€€€,Y,Y,7.0,4.5,233,4.5,4.5,,28,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",American,Mid-range
€€-€€€,Y,Y,6.0,4.5,325,5.0,5.0,,35,Barcelona,,Japanese,Mid-range
€€-€€€,N,N,7.0,4.0,491,4.5,4.5,,69,Barcelona,Certificate of Excellence 2019,,Mid-range
€€-€€€,Y,N,7.0,4.0,139,3.5,3.5,,14,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Italian,Mid-range
€€-€€€,Y,Y,6.0,4.5,159,4.5,4.5,,9,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Indian,Mid-range
€€-€€€,Y,N,7.0,4.0,319,4.0,4.0,,41,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Pizza,Mid-range
€€-€€€,Y,Y,7.0,4.5,1619,4.5,4.5,,276,Barcelona,,Seafood,Mid-range
€€-€€€,Y,Y,6.0,5.0,195,5.0,5.0,,25,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Mid-range
€€-€€€,N,Y,5.0,4.0,196,4.0,4.0,,20,Barcelona,,Seafood,Mid-range
€,Y,Y,7.0,4.5,334,4.5,4.5,,133,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Mediterranean,Cheap Eats
€€-€€€,Y,Y,6.0,4.5,134,4.5,4.5,,22,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Italian,Mid-range
€€-€€€,Y,Y,7.0,4.5,146,4.5,4.5,,16,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Hawaiian,Mid-range
€€-€€€,Y,Y,6.0,4.5,148,4.5,4.5,,28,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Italian,Mid-range
€€-€€€,N,N,7.0,3.0,108,3.0,3.0,,10,Barcelona,,International,Mid-range
€€-€€€,Y,Y,3.0,4.5,316,4.5,4.5,,92,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Mid-range
€€-€€€,N,N,3.0,3.5,124,3.5,3.5,,5,Barcelona,,Seafood,Mid-range
€€€€,Y,Y,7.0,4.0,109,4.0,4.5,,22,Barcelona,Certificate of Excellence 2019,Mediterranean,Fine Dining
€€-€€€,Y,Y,,4.0,172,4.0,4.0,,15,Barcelona,,Japanese,Mid-range
€€-€€€,Y,Y,7.0,4.5,127,4.5,4.5,,5,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Japanese,Mid-range
€,Y,N,7.0,4.0,153,4.0,4.0,,22,Barcelona,,Mediterranean,Cheap Eats
€€-€€€,Y,Y,7.0,4.5,334,4.5,4.5,,137,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Brew Pub,Mid-range
€€€€,Y,Y,,4.5,189,4.5,4.5,,26,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Fine Dining
€€-€€€,Y,Y,6.0,4.5,848,4.5,4.5,,193,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",French,Mid-range
€€-€€€,Y,Y,6.0,5.0,315,4.5,4.5,,67,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",International,Mid-range
€€-€€€,Y,Y,4.0,4.5,777,4.5,4.5,,331,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Mid-range
€,Y,N,7.0,4.5,337,4.5,4.5,,85,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Italian,Cheap Eats
€,Y,N,7.0,4.5,564,4.5,4.5,,145,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Italian,Cheap Eats
€€-€€€,Y,Y,4.0,4.5,270,4.0,4.5,,50,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,573,4.5,4.5,,163,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",International,Mid-range
€€-€€€,N,N,7.0,4.5,174,4.5,4.5,,13,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",American,Mid-range
€€-€€€,Y,Y,5.0,5.0,1104,5.0,5.0,,369,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Mid-range
€,Y,N,7.0,5.0,231,5.0,4.5,,59,Barcelona,Certificate of Excellence 2019,Italian,Cheap Eats
€€-€€€,N,Y,6.0,4.5,113,4.5,4.5,,31,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Seafood,Mid-range
€€-€€€,Y,Y,6.0,4.5,105,4.5,4.5,,25,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,205,4.0,4.0,,47,Barcelona,Certificate of Excellence 2019,Spanish,Mid-range
€€-€€€,Y,Y,,3.5,174,3.5,4.0,,40,Barcelona,,European,Mid-range
€€-€€€,Y,Y,7.0,4.0,399,3.5,4.0,,74,Barcelona,,,Mid-range
€€-€€€,Y,Y,7.0,5.0,2068,5.0,5.0,,489,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Healthy,Mid-range
€€-€€€,N,N,7.0,3.5,166,4.0,3.5,,6,Barcelona,"Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Simple restaurant",Spanish,Mid-range
€€-€€€,Y,Y,6.0,4.5,276,4.5,4.5,,101,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Steakhouse,Mid-range
€,Y,N,7.0,4.5,323,4.5,4.5,,54,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Italian,Cheap Eats
€€-€€€,Y,Y,,4.5,170,4.5,4.5,,21,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Thai,Mid-range
€€-€€€,N,N,7.0,3.5,408,4.0,3.5,,19,Barcelona,,American,Mid-range
€€-€€€,Y,Y,5.0,4.5,249,4.5,4.5,,56,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",International,Mid-range
€,N,Y,7.0,4.5,101,4.0,4.0,,9,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",American,Cheap Eats
€€-€€€,Y,Y,7.0,4.0,195,4.0,4.0,,45,Barcelona,Certificate of Excellence 2019,Mediterranean,Mid-range
€€€€,N,Y,7.0,4.5,858,4.5,4.5,,59,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Grill,Fine Dining
€€-€€€,N,N,7.0,3.5,275,3.5,3.5,,15,Barcelona,,American,Mid-range
€€-€€€,N,Y,7.0,4.5,384,4.5,4.5,,42,Barcelona,"Travellers' Choice, Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Simple restaurant",Peruvian,Mid-range
€€-€€€,Y,Y,7.0,4.0,140,4.0,3.5,,5,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Thai,Mid-range
€€€€,Y,Y,6.0,4.5,362,4.5,4.5,,9,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Fine Dining
€€-€€€,N,N,7.0,3.5,622,3.5,3.5,4.0,67,Barcelona,"Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€€€,Y,Y,7.0,4.0,416,4.0,3.5,,32,Barcelona,,Mediterranean,Fine Dining
€,Y,Y,7.0,4.5,164,5.0,5.0,,35,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Italian,Cheap Eats
€€-€€€,Y,Y,7.0,4.0,251,4.5,4.0,,47,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Cafe,Mid-range
€€-€€€,Y,Y,4.0,4.5,924,5.0,5.0,,215,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Seafood,Mid-range
€€-€€€,N,N,5.0,4.5,171,4.5,4.5,,39,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Contemporary,Mid-range
€€-€€€,N,N,,1.5,192,1.5,2.0,,2,Barcelona,,Lebanese,Mid-range
€€-€€€,Y,Y,7.0,4.5,172,4.5,4.5,,13,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Asian,Mid-range
€€-€€€,Y,N,3.0,4.5,123,4.5,4.5,,19,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mexican,Mid-range
€€-€€€,Y,Y,7.0,4.5,473,4.5,4.5,,95,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mexican,Mid-range
€€-€€€,Y,Y,6.0,5.0,140,5.0,5.0,,7,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",American,Mid-range
€€-€€€,Y,N,,4.0,319,4.0,4.0,,29,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Lebanese,Mid-range
€€-€€€,N,N,7.0,3.5,172,3.5,3.5,,9,Barcelona,,Cafe,Mid-range
€,N,N,,2.5,1498,2.5,2.5,,85,Barcelona,,Mediterranean,Cheap Eats
€€-€€€,Y,Y,6.0,4.0,238,4.0,4.0,,16,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Japanese,Mid-range
€€-€€€,Y,Y,6.0,4.5,202,4.5,4.5,,37,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Mediterranean,Mid-range
€€€€,N,N,7.0,4.5,163,4.0,4.0,,28,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",,Fine Dining
€€-€€€,Y,Y,,4.5,102,4.5,4.5,,6,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Spanish,Mid-range
€€-€€€,Y,Y,3.0,4.0,1465,3.5,3.5,4.0,175,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,3.5,305,3.5,3.5,,20,Barcelona,"Travellers' Choice, Certificate of Excellence 2020",International,Mid-range
€€-€€€,N,Y,,4.0,122,4.0,4.0,,1,Barcelona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Spanish,Mid-range
