"price_level";"vegan_options";"awards";"gluten_free";"cuisines";"original_location";"open_days_per_week";"avg_rating";"total_reviews_count";"food";"service";"atmosphere";"excellent";"meals"
"€";"Y";"Certificate of Excellence 2020";"Y";"Indian, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;861;4.5;4.5;4;277;""
"€";"N";"Certificate of Excellence 2020";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;210;4.5;4.5;3.5;63;""
"€";"N";"Not Awarded";"N";"American, Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3;390;3;3.5;3.5;8;""
"€";"N";"Not Awarded";"N";"Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3;107;3.5;3.5;3;3;"Lunch, Dinner"
"€";"Y";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;575;4.5;4.5;3.5;161;"Breakfast, Lunch, Dinner, Brunch"
"€€-€€€";"Y";"Certificate of Excellence 2015";"Y";"Peruvian, Latin, South American";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;785;4;4;4;37;""
"€";"N";"Certificate of Excellence 2019";"N";"Bar, Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;114;4;4.5;4;29;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;152;3.5;4;3.5;18;"Breakfast, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4.5;233;4.5;5;3.5;44;"Breakfast, Lunch, Dinner, Brunch"
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"American, Fast food, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;342;4;4;4;36;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European, Spanish, Healthy, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;1102;4.5;4.5;4;383;"Lunch, Drinks, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;824;4.5;5;4.5;246;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;209;5;4.5;4.5;35;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Pizza, Mediterranean, Healthy, Soups, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;246;4.5;4.5;4;41;""
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;226;4;3.5;3;12;"Lunch, Dinner, After-hours"
"€";"N";"Not Awarded";"N";"European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3;211;3;2.5;3.5;2;"Dinner, After-hours, Drinks, Lunch"
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;116;4.5;4;4;23;"Breakfast"
"€€-€€€";"N";"Not Awarded";"N";"Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3;701;3;3;3.5;58;"After-hours, Drinks"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Middle Eastern, Israeli";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;619;4;4;4;176;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2019";"N";"Bar, Brew Pub, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4;252;4;4;4;61;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4;153;4.5;4;3.5;8;""
"€";"N";"Certificate of Excellence 2020";"N";"Italian, Mediterranean, Spanish, Argentinian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;647;4.5;4.5;3.5;90;""
"€";"Y";"Certificate of Excellence 2016";"Y";"Bar, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;940;4;4;3.5;34;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, Spanish, Bar, European, Pub";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;193;4.5;4.5;4;38;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Indian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;655;4;4;4.5;153;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;2504;4.5;4.5;4.5;855;""
"€€-€€€";"N";"Certificate of Excellence 2018";"Y";"Latin, Argentinian, Grill";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;1017;4;4;4.5;30;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4.5;128;4.5;4.5;4;10;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;173;4.5;4.5;4;14;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;124;3.5;3.5;3;7;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Barbecue, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;256;4;4;4;27;"Lunch, Dinner, Drinks"
"€";"N";"Certificate of Excellence 2018";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;141;4;3.5;3.5;0;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mexican, Latin, Central American";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;261;4.5;4;3.5;6;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"Y";"Bar, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;382;4.5;4;4.5;29;"Lunch, Dinner, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"American, Bar, Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;414;4.5;4.5;4.5;58;"Drinks, Dinner, After-hours"
"€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, European, Spanish, Bar";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;126;4;4;4;15;""
"€";"N";"Not Awarded";"N";"American, Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;3.5;228;3.5;3.5;4;20;"Lunch, Breakfast, After-hours"
"€";"N";"Certificate of Excellence 2017";"N";"Bar, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;140;4;3.5;4;11;"Lunch, Dinner, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;110;4;4;4;14;"Dinner, Lunch"
"€€-€€€";"N";"Not Awarded";"N";"Seafood, Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;114;3.5;4;4;4;"Lunch, Dinner"
"€";"Y";"Certificate of Excellence 2019";"Y";"Italian, Pizza";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;149;4.5;4.5;4.5;2;""
"€€-€€€";"N";"Not Awarded";"N";"Mexican, Latin";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;3.5;133;4;4;4;0;"Lunch, Dinner"
"€";"N";"Certificate of Excellence 2020";"N";"Barbecue, Spanish, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;112;4;4;4;6;"Lunch, Dinner"
"€";"Y";"Not Awarded";"N";"Mediterranean, European, Contemporary, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;172;3.5;3.5;3.5;9;""
"€";"N";"Certificate of Excellence 2019";"Y";"Mexican, Latin, Central American";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;327;4.5;4;4;73;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Cafe, Mediterranean, Diner, Wine Bar";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;5;124;4.5;5;5;44;"Breakfast, Lunch, Brunch, Drinks"
"€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish, Bar, Pub";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;128;4;4;4;1;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;120;4;3.5;3.5;4;"Breakfast, Lunch, Dinner"
"€€-€€€";"Y";"Not Awarded";"N";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;3.5;121;4;4;4;4;""
"€€-€€€";"Y";"Not Awarded";"Y";"Italian, Tuscan, Sicilian, Central-Italian, Southern-Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;358;3.5;4;4;59;""
"€€-€€€";"Y";"Certificate of Excellence 2017";"N";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;501;4;3.5;4;46;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Pizza, Italian, Neapolitan, Campania, Southern-Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;2415;4.5;4.5;4.5;726;""
"€";"N";"Certificate of Excellence 2020";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;1072;4.5;5;4.5;444;""
"€";"Y";"Certificate of Excellence 2020";"N";"Steakhouse, Latin, Barbecue, Argentinian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;586;4.5;5;4.5;34;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;3.5;108;3;3;3;0;"Breakfast, Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Latin, Venezuelan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;148;4.5;4.5;4;19;"Lunch, Dinner, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;173;3.5;3.5;4;5;"Lunch, Dinner"
"€";"N";"Certificate of Excellence 2019";"N";"Middle Eastern";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;110;4.5;4;3;18;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Steakhouse, Spanish, Mediterranean, Barbecue";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;3.5;107;4;3.5;3.5;2;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;188;4.5;4;4;29;"Breakfast"
"€€-€€€";"N";"Not Awarded";"N";"Bar, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;3.5;189;3.5;3.5;4.5;4;"Breakfast, Lunch, Dinner, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;389;4;4;4;57;"Dinner, Brunch, Lunch, Breakfast, Drinks"
"€";"N";"Certificate of Excellence 2015";"Y";"American, Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;214;3.5;3.5;4;12;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"N";"Mediterranean, Healthy, Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;325;4;4;4.5;61;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;447;3.5;3.5;3.5;118;""
"€€-€€€";"N";"Not Awarded";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3;102;3.5;3;3;5;"Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Italian, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;597;4.5;4.5;4;217;""
"€€-€€€";"N";"Not Awarded";"Y";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;269;3.5;3.5;4;20;"Brunch, Breakfast"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Bar, Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;185;4;4;4;29;"Breakfast, Brunch, Lunch, Drinks"
"€€-€€€";"N";"Not Awarded";"N";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;244;3.5;3.5;3.5;16;"Breakfast, After-hours, Drinks"
"€€-€€€";"N";"Not Awarded";"N";"Bar, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;267;3.5;3.5;4;30;"Lunch, Dinner, After-hours, Drinks"
"€";"Y";"Certificate of Excellence 2020";"N";"Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;234;4.5;4.5;3.5;52;"Lunch, After-hours"
"€";"N";"Not Awarded";"N";"Bar, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";1;3;178;3.5;3;3.5;11;"Drinks"
"€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;300;4;4.5;4;40;"Breakfast, Lunch, Dinner, Brunch"
"€";"Y";"Certificate of Excellence 2019";"N";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;160;4.5;4.5;5;27;""
"€";"N";"Not Awarded";"N";"Mediterranean, European, Spanish, Grill";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;150;3.5;3.5;3.5;7;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";4;3;198;3;3;3;12;""
"€€-€€€";"N";"Not Awarded";"N";"Peruvian, Latin";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;108;4;4;4;7;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4.5;424;4.5;4.5;4.5;103;""
"€€-€€€";"Y";"Not Awarded";"N";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;361;4;4;3.5;35;""
"€";"N";"Certificate of Excellence 2016";"N";"Bar, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;3.5;176;3.5;3.5;4.5;8;"After-hours, Drinks"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Barbecue, Mediterranean, European, Spanish, Grill";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";4;4;410;4;4;3.5;92;""
"€€-€€€";"N";"Not Awarded";"N";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;1390;4.5;4.5;4.5;207;""
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Bar, European, Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";NA;4;164;4;4;4;21;"Lunch, Dinner, Brunch, Breakfast"
"€";"N";"Certificate of Excellence 2017";"N";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;163;4;4;4;25;""
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"European, Spanish, Bar, Mediterranean, Pub";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;141;4.5;4.5;4;9;"Dinner, Brunch, Lunch"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Italian, International";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;673;4;4.5;4;138;"Brunch, Breakfast, Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;223;4;4;4.5;2;"Lunch, Dinner"
"€";"N";"Not Awarded";"N";"Fast food";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3;147;3;3;3.5;3;"Dinner"
"€€-€€€";"N";"Not Awarded";"N";"American, Steakhouse, Bar, Barbecue";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;2.5;439;3;2.5;3.5;21;"Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Chinese, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;292;4.5;4.5;4.5;36;""
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mexican, Central American, South American";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;454;4;4;3.5;75;""
"€€-€€€";"N";"Not Awarded";"N";"Bar";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;127;4;3.5;4;27;"Lunch, After-hours, Drinks"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4;105;4;4;3.5;16;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, European, Spanish, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;1727;4.5;3.5;3.5;244;"Lunch, Dinner, After-hours"
"€";"Y";"Certificate of Excellence 2020";"N";"Italian, Pizza";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;256;4.5;4;4.5;62;"Lunch, Dinner"
"€";"Y";"Certificate of Excellence 2017";"N";"Cafe, French, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";5;4;121;4.5;4;4.5;27;""
"€";"N";"Certificate of Excellence 2015";"N";"Cafe";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;3.5;162;3.5;4;3.5;12;"Brunch, Breakfast"
"€€-€€€";"N";"Not Awarded";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4.5;295;4.5;4;4;30;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";6;4;728;4;4;4.5;78;""
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4;605;4;4;4;102;"Lunch, Dinner, After-hours, Drinks"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Spanish, Mediterranean, European, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;1448;4.5;4.5;4.5;264;"Lunch, Dinner, Brunch, Drinks, After-hours"
"€€€€";"Y";"Certificate of Excellence 2020";"Y";"Fusion, Mediterranean, European, Spanish, Healthy, Contemporary";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;2710;4.5;5;4.5;992;"Dinner"
"€€€€";"Y";"Certificate of Excellence 2019";"Y";"Colombian, Mexican, Latin, Mediterranean, International";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";2;4.5;617;5;5;5;136;""
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Irish, Brew Pub, Bar, Pub, Gastropub";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Barcelona\"]";7;4.5;375;4.5;4.5;5;203;"Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks"
